-92.5652,-250.583,-130.083,1,3,0
-98.2554,-257.637,-132.671,1,3,0
-104.514,-264.172,-135.833,1,3,0
-110.981,-270.578,-136.462,1,3,0
-117.526,-276.885,-135.229,1,3,0
-124.031,-283.269,-135.53,1,3,0
-130.547,-289.632,-127.87,1,3,0
-133.57,-298.158,-98.218,1,3,0
-133.758,-307.169,-97.0866,1,3,0
-138.139,-315.063,-115.206,1,3,0
-142.66,-322.861,-130.099,1,3,0
-148.983,-329.344,-135.787,1,3,0
-153.839,-337.03,-105.206,1,3,0
-157.947,-345.089,-124.877,1,3,0
-164.159,-351.628,-132.39,1,3,0
-169.515,-358.877,-135.002,1,3,0
-169.219,-367.876,-45.6313,1,3,0
-162.913,-374.536,-45.3822,1,3,0
-156.651,-381.048,-45.89,1,3,0
-150.218,-387.597,-45.3878,1,3,0
-143.799,-394.094,-45.7438,1,3,0
-137.482,-400.652,-50.5191,1,3,0
-130.997,-406.991,-48.5239,1,3,0
-137.859,-413.062,-90.7138,1,3,0
-130.518,-418.75,17.1402,1,3,0
-127.354,-410.018,124.994,1,3,0
-136.952,-409.963,-128.618,1,3,0
-134.61,-418.747,-19.5395,1,3,0
-127.074,-413.662,89.5443,1,3,0
-119.346,-408.429,-110.416,1,3,0
-126.21,-402.388,28.8273,1,3,0
-126.1,-411.535,152.384,1,3,0
-117.415,-409.088,-119.806,1,3,0
-119.529,-400.316,-31.9963,1,3,0
-128.375,-402.093,55.8137,1,3,0
-127.334,-411.188,141.586,1,3,0
-118.247,-410.553,-132.513,1,3,0
-118.231,-401.443,-46.6114,1,3,0
-127.316,-400.776,39.2902,1,3,0
-136.411,-402.844,-142.432,1,3,0
