-96.5345,-256.323,41.9385,1,3,0
-94.2505,-254.272,41.7204,1,3,0
-87.9923,-247.801,64.5952,1,3,0
-91.0483,-239.232,132.21,1,3,0
-97.3968,-232.822,133.938,1,3,0
-101.132,-228.79,134.294,1,3,0
-101.422,-228.436,134.07,1,3,0
-107.669,-221.849,135.589,1,3,0
-114.258,-215.652,137.63,1,3,0
-120.433,-209.057,132.32,1,3,0
-126.731,-202.567,134.995,1,3,0
-132.833,-195.928,123.997,1,3,0
-134.631,-191.109,73.3198,1,3,0
-126.613,-195.256,-43.4979,1,3,0
-120.191,-201.615,-44.4476,1,3,0
-114.347,-208.549,-49.7924,1,3,0
-108.503,-215.488,-50.9958,1,3,0
-102.866,-222.633,-52.8344,1,3,0
-96.8908,-229.403,-41.4875,1,3,0
-90.4472,-235.72,-47.364,1,3,0
-88.1195,-244.495,-109.848,1,3,0
