-21.4979,-19.568,-8.80131,1,3,0
-21.3572,-19.5898,-8.80131,1,3,0
-21.3396,-19.5923,-4.73565,1,3,0
-21.3057,-19.6047,-37.7775,1,3,0
-21.2978,-19.6391,-92.9172,1,3,0
-21.3006,-19.6592,-99.6504,1,3,0
-21.304,-19.6812,-98.9263,1,3,0
-21.3061,-19.704,-93.0525,1,3,0
-21.3076,-19.7224,-95.4809,1,3,0
-21.3094,-19.7413,-95.3274,1,3,0
-21.3114,-19.7629,-94.6933,1,3,0
-21.3148,-19.7854,-102.782,1,3,0
-21.319,-19.804,-103.262,1,3,0
-21.3228,-19.8201,-103.412,1,3,0
-21.3545,-19.9524,-104.201,1,3,0
-21.3634,-19.9868,-104.812,1,3,0
-21.3685,-20.0059,-105.163,1,3,0
-21.3753,-20.0304,-105.768,1,3,0
-21.3832,-20.0579,-106.137,1,3,0
-21.3983,-20.0775,-135.375,1,3,0
-21.418,-20.0935,-142.019,1,3,0
